user_id,session_id,transaction_date,transaction_time,hour_of_day,is_weekend,city,state,category,merchant,amount,avg_txn_amount,location_entropy,weekend_ratio,category_diversity,time_of_day_pref,risk_appetite_score,spending_velocity,merchant_loyalty_score,dna_deviation_score,trust_score,is_anomalous_session
USER_0000,SES_212919,2024-06-13,06:00:00,6,False,New York,NY,Electronics,B&H Photo,146.58,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1494,0.8298,False
USER_0000,SES_240898,2024-09-10,10:00:00,10,False,New York,NY,Coffee Shops,Starbucks,234.5,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.0619,0.9686,False
USER_0000,SES_374118,2024-02-15,05:00:00,5,False,Dallas,TX,Electronics,B&H Photo,2254.67,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.64,0.3839,True
USER_0000,SES_229026,2024-11-02,06:00:00,6,True,Miami,FL,Electronics,Best Buy,1340.53,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.64,0.3145,True
USER_0000,SES_243607,2024-10-26,06:00:00,6,True,New York,NY,Electronics,Best Buy,209.83,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.0477,0.9145,False
USER_0000,SES_272305,2024-04-26,09:00:00,9,False,New York,NY,Dining,Panda Express,300.85,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1686,0.8561,False
USER_0000,SES_732071,2024-01-10,09:00:00,9,False,New York,NY,Electronics,B&H Photo,135.85,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1666,0.8431,False
USER_0000,SES_451359,2024-07-21,09:00:00,9,True,New York,NY,Electronics,Apple Store,206.32,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.0534,0.9206,False
USER_0000,SES_253751,2024-10-15,06:00:00,6,False,New York,NY,Electronics,B&H Photo,301.46,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1696,0.8129,False
USER_0000,SES_656582,2024-06-29,06:00:00,6,True,New York,NY,Electronics,B&H Photo,266.59,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1135,0.8729,False
USER_0000,SES_541165,2024-06-15,06:00:00,6,True,New York,NY,Dining,Panda Express,102.37,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.2205,0.752,False
USER_0000,SES_751088,2024-08-20,06:00:00,6,False,New York,NY,Dining,Chipotle,275.69,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1281,0.9085,False
USER_0000,SES_137516,2024-12-13,10:00:00,10,False,New York,NY,Electronics,B&H Photo,176.08,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.102,0.9286,False
USER_0000,SES_141333,2024-05-08,09:00:00,9,False,New York,NY,Coffee Shops,Starbucks,251.32,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.089,0.8847,False
USER_0000,SES_638736,2024-06-05,06:00:00,6,False,New York,NY,Coffee Shops,Starbucks,243.94,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.0771,0.8789,False
USER_0000,SES_636485,2024-02-13,07:00:00,7,False,New York,NY,Coffee Shops,Peet's Coffee,323.95,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.2057,0.7883,False
USER_0000,SES_192114,2024-05-30,08:00:00,8,False,New York,NY,Coffee Shops,Dunkin',227.9,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.0513,0.923,False
USER_0000,SES_505433,2024-05-27,10:00:00,10,False,New York,NY,Coffee Shops,Peet's Coffee,56.28,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.2945,0.6777,False
USER_0000,SES_591746,2024-12-29,08:00:00,8,True,New York,NY,Electronics,B&H Photo,98.44,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.2268,0.7845,False
USER_0000,SES_501784,2024-01-16,07:00:00,7,False,New York,NY,Electronics,Best Buy,281.43,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1374,0.8638,False
USER_0000,SES_441288,2024-07-21,07:00:00,7,True,New York,NY,Electronics,Best Buy,195.25,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.0712,0.9112,False
USER_0000,SES_170043,2024-05-25,06:00:00,6,True,New York,NY,Electronics,Best Buy,316.87,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1943,0.7716,False
USER_0000,SES_561265,2024-06-27,10:00:00,10,False,New York,NY,Coffee Shops,Starbucks,241.57,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.0733,0.9155,False
USER_0000,SES_469575,2024-02-25,09:00:00,9,True,New York,NY,Dining,McDonald's,152.51,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1399,0.8438,False
USER_0000,SES_997856,2024-04-13,10:00:00,10,True,New York,NY,Coffee Shops,Dunkin',312.03,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1865,0.773,False
USER_0000,SES_208377,2024-08-31,07:00:00,7,True,New York,NY,Coffee Shops,Peet's Coffee,147.43,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.148,0.8433,False
USER_0000,SES_497999,2024-10-08,08:00:00,8,False,Seattle,WA,Coffee Shops,Starbucks,1472.25,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.64,0.3707,True
USER_0000,SES_509662,2024-12-20,08:00:00,8,False,New York,NY,Electronics,B&H Photo,38.97,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.3224,0.6569,False
USER_0000,SES_990834,2024-10-31,06:00:00,6,False,New York,NY,Coffee Shops,Dunkin',397.51,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.3239,0.7048,False
USER_0000,SES_252033,2024-07-13,10:00:00,10,True,New York,NY,Electronics,Best Buy,51.32,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.3025,0.6779,False
USER_0000,SES_984358,2024-07-12,08:00:00,8,False,New York,NY,Dining,Chipotle,273.18,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1241,0.8583,False
USER_0000,SES_369010,2024-05-04,06:00:00,6,True,New York,NY,Dining,Local Bistro,299.52,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1664,0.7862,False
USER_0000,SES_558395,2024-09-11,10:00:00,10,False,New York,NY,Coffee Shops,Dunkin',230.56,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.0556,0.9564,False
USER_0000,SES_142689,2024-09-21,09:00:00,9,True,New York,NY,Coffee Shops,Dunkin',71.13,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.2707,0.7257,False
USER_0000,SES_529411,2024-06-28,10:00:00,10,False,New York,NY,Dining,Chipotle,306.16,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1771,0.7958,False
USER_0000,SES_541686,2024-07-24,07:00:00,7,False,New York,NY,Coffee Shops,Peet's Coffee,92.19,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.2368,0.8012,False
USER_0000,SES_196723,2024-08-13,10:00:00,10,False,New York,NY,Coffee Shops,Dunkin',100.72,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.2231,0.8015,False
USER_0000,SES_787788,2024-06-11,10:00:00,10,False,New York,NY,Dining,Chick-fil-A,186.25,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.0856,0.882,False
USER_0000,SES_955808,2024-12-19,07:00:00,7,False,New York,NY,Coffee Shops,Dunkin',286.43,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1454,0.857,False
USER_0000,SES_732425,2024-09-15,06:00:00,6,True,New York,NY,Electronics,Best Buy,243.89,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.077,0.936,False
USER_0000,SES_111255,2024-10-18,06:00:00,6,False,New York,NY,Coffee Shops,Peet's Coffee,288.37,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1485,0.8707,False
USER_0000,SES_516878,2024-06-06,06:00:00,6,False,New York,NY,Coffee Shops,Peet's Coffee,179.11,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.0971,0.9446,False
USER_0000,SES_906319,2024-10-27,07:00:00,7,True,New York,NY,Coffee Shops,Starbucks,202.75,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.0591,0.9084,False
USER_0000,SES_531070,2024-05-16,07:00:00,7,False,New York,NY,Coffee Shops,Peet's Coffee,118.71,217.75,2.6592,0.3172,0.2386,0,0.1963,3.04,0.5552,0.1942,0.8132,False
USER_0001,SES_179828,2024-03-15,06:00:00,6,False,Austin,TX,Electronics,B&H Photo,42.03,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0794,0.8735,False
USER_0001,SES_165132,2024-09-24,09:00:00,9,False,Austin,TX,Home Improvement,IKEA,59.55,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.118,0.9127,False
USER_0001,SES_277644,2024-12-16,07:00:00,7,False,Austin,TX,Home Improvement,Home Depot,42.36,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.077,0.9084,False
USER_0001,SES_515228,2024-11-17,00:00:00,0,True,Austin,TX,Healthcare,Walgreens,227.41,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.385,0.587,True
USER_0001,SES_146115,2024-01-23,07:00:00,7,False,Austin,TX,Healthcare,Urgent Care,57.28,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1015,0.8734,False
USER_0001,SES_731822,2024-10-27,09:00:00,9,True,Austin,TX,Home Improvement,Home Depot,37.09,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1153,0.8651,False
USER_0001,SES_713228,2024-09-10,09:00:00,9,False,Austin,TX,Healthcare,Urgent Care,36.73,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1179,0.8996,False
USER_0001,SES_355213,2024-06-07,06:00:00,6,False,Austin,TX,Electronics,Apple Store,48.88,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0405,0.9888,False
USER_0001,SES_404821,2024-03-28,06:00:00,6,False,Austin,TX,Home Improvement,Home Depot,44.38,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0623,0.9849,False
USER_0001,SES_782918,2024-07-04,09:00:00,9,False,Austin,TX,Home Improvement,IKEA,59.53,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1179,0.8657,False
USER_0001,SES_796542,2024-03-04,03:00:00,3,False,Austin,TX,Jewelry,Kay Jewelers,227.21,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.505,0.4485,True
USER_0001,SES_933553,2024-03-20,07:00:00,7,False,Austin,TX,Electronics,B&H Photo,506.09,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.385,0.6117,True
USER_0001,SES_708952,2024-03-22,09:00:00,9,False,Austin,TX,Home Improvement,Home Depot,51.56,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0599,0.9278,False
USER_0001,SES_840790,2024-08-31,09:00:00,9,True,Austin,TX,Healthcare,CVS Pharmacy,81.64,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.2787,0.7388,False
USER_0001,SES_737747,2024-11-01,10:00:00,10,False,Austin,TX,Electronics,Apple Store,43.9,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0658,0.9088,False
USER_0001,SES_383544,2024-03-05,06:00:00,6,False,Austin,TX,Electronics,B&H Photo,43.75,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0669,0.9374,False
USER_0001,SES_115729,2024-07-16,10:00:00,10,False,Austin,TX,Electronics,B&H Photo,28.11,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1806,0.7839,False
USER_0001,SES_214254,2024-02-14,08:00:00,8,False,Austin,TX,Healthcare,CVS Pharmacy,48.57,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0382,0.9306,False
USER_0001,SES_473186,2024-07-04,05:00:00,5,False,Austin,TX,Travel,Airbnb,182.48,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.505,0.4849,True
USER_0001,SES_484388,2024-08-25,08:00:00,8,True,Austin,TX,Electronics,Best Buy,61.28,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1306,0.837,False
USER_0001,SES_833215,2024-12-05,06:00:00,6,False,Austin,TX,Home Improvement,Lowe's,33.88,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1386,0.8773,False
USER_0001,SES_384046,2024-07-24,07:00:00,7,False,Austin,TX,Electronics,Best Buy,47.17,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.042,0.9371,False
USER_0001,SES_269883,2024-04-22,09:00:00,9,False,Austin,TX,Electronics,Best Buy,61.96,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1356,0.8184,False
USER_0001,SES_760032,2024-06-04,06:00:00,6,False,Austin,TX,Home Improvement,IKEA,45.69,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0527,0.9525,False
USER_0001,SES_367081,2024-04-01,09:00:00,9,False,Austin,TX,Healthcare,Urgent Care,38.14,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1076,0.9141,False
USER_0001,SES_900801,2024-12-09,06:00:00,6,False,Austin,TX,Electronics,Apple Store,66.86,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1712,0.79,False
USER_0001,SES_814152,2024-05-26,06:00:00,6,True,Austin,TX,Electronics,B&H Photo,50.0,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0486,0.9988,False
USER_0001,SES_880070,2024-06-12,06:00:00,6,False,Austin,TX,Home Improvement,IKEA,55.76,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0905,0.9012,False
USER_0001,SES_544570,2024-11-11,06:00:00,6,False,Austin,TX,Home Improvement,IKEA,70.68,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.199,0.7859,False
USER_0001,SES_809453,2024-06-23,09:00:00,9,True,Austin,TX,Electronics,B&H Photo,70.18,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1953,0.8056,False
USER_0001,SES_145813,2024-08-07,09:00:00,9,False,Austin,TX,Electronics,Best Buy,41.45,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0836,0.9426,False
USER_0001,SES_768484,2024-10-13,07:00:00,7,True,Austin,TX,Healthcare,Urgent Care,38.01,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1086,0.9383,False
USER_0001,SES_197034,2024-05-13,08:00:00,8,False,Austin,TX,Healthcare,CVS Pharmacy,53.6,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0748,0.9099,False
USER_0001,SES_349427,2024-06-08,09:00:00,9,True,Austin,TX,Healthcare,Urgent Care,45.57,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0536,0.9634,False
USER_0001,SES_468533,2024-01-04,07:00:00,7,False,Austin,TX,Electronics,Apple Store,11.55,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.301,0.7426,False
USER_0001,SES_759975,2024-03-09,10:00:00,10,True,Austin,TX,Healthcare,Urgent Care,72.68,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.2135,0.7606,False
USER_0001,SES_583581,2024-10-07,07:00:00,7,False,Austin,TX,Healthcare,Urgent Care,48.5,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0377,0.9722,False
USER_0001,SES_610246,2024-07-26,08:00:00,8,False,Austin,TX,Healthcare,Urgent Care,62.31,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1381,0.8131,False
USER_0001,SES_569781,2024-01-31,06:00:00,6,False,Austin,TX,Home Improvement,Home Depot,25.55,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1992,0.821,False
USER_0001,SES_276260,2024-03-23,10:00:00,10,True,Austin,TX,Home Improvement,Lowe's,72.93,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.2153,0.771,False
USER_0001,SES_447838,2024-01-24,06:00:00,6,False,Austin,TX,Home Improvement,Lowe's,36.8,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1174,0.9073,False
USER_0001,SES_612065,2024-10-15,09:00:00,9,False,Austin,TX,Healthcare,Urgent Care,46.06,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0501,0.9956,False
USER_0001,SES_758237,2024-10-05,06:00:00,6,True,Austin,TX,Healthcare,Walgreens,21.15,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.2312,0.7833,False
USER_0001,SES_883756,2024-11-30,07:00:00,7,True,Austin,TX,Home Improvement,IKEA,44.92,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0583,0.8995,False
USER_0001,SES_293507,2024-07-21,08:00:00,8,True,Los Angeles,CA,Electronics,B&H Photo,217.36,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.64,0.3427,True
USER_0001,SES_487213,2024-07-01,07:00:00,7,False,Austin,TX,Healthcare,Walgreens,43.71,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0671,0.938,False
USER_0001,SES_758727,2024-05-09,06:00:00,6,False,Austin,TX,Healthcare,CVS Pharmacy,44.56,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.061,0.9457,False
USER_0001,SES_866257,2024-12-27,09:00:00,9,False,Austin,TX,Healthcare,CVS Pharmacy,56.57,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0964,0.8959,False
USER_0001,SES_338550,2024-06-02,06:00:00,6,True,Austin,TX,Electronics,B&H Photo,49.29,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0434,0.9208,False
USER_0001,SES_602688,2024-08-14,06:00:00,6,False,Austin,TX,Home Improvement,Home Depot,66.92,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1716,0.8635,False
USER_0001,SES_397016,2024-07-09,10:00:00,10,False,Austin,TX,Healthcare,Urgent Care,39.12,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1005,0.892,False
USER_0001,SES_410106,2024-01-29,07:00:00,7,False,Austin,TX,Healthcare,Walgreens,148.2,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.385,0.5814,True
USER_0001,SES_261863,2024-10-15,09:00:00,9,False,San Francisco,CA,Travel,Airbnb,368.24,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.76,0.2809,True
USER_0001,SES_411467,2024-11-07,08:00:00,8,False,Austin,TX,Healthcare,CVS Pharmacy,28.95,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1745,0.8364,False
USER_0001,SES_460090,2024-08-03,07:00:00,7,True,Austin,TX,Home Improvement,IKEA,47.76,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0377,0.9422,False
USER_0001,SES_254054,2024-11-20,09:00:00,9,False,Austin,TX,Healthcare,CVS Pharmacy,60.23,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.123,0.8961,False
USER_0001,SES_692251,2024-07-09,08:00:00,8,False,Austin,TX,Electronics,Apple Store,72.09,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.2092,0.7938,False
USER_0001,SES_217725,2024-05-13,07:00:00,7,False,Austin,TX,Healthcare,CVS Pharmacy,63.8,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.149,0.8558,False
USER_0001,SES_843543,2024-05-09,10:00:00,10,False,Austin,TX,Healthcare,CVS Pharmacy,14.14,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.2822,0.7348,False
USER_0001,SES_871318,2024-10-10,10:00:00,10,False,Austin,TX,Healthcare,Urgent Care,55.39,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0878,0.9319,False
USER_0001,SES_240807,2024-10-28,06:00:00,6,False,Austin,TX,Healthcare,Walgreens,76.25,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.2395,0.7905,False
USER_0001,SES_970539,2024-10-08,10:00:00,10,False,Austin,TX,Electronics,Best Buy,49.33,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0437,0.9165,False
USER_0001,SES_243447,2024-10-05,09:00:00,9,True,Austin,TX,Healthcare,Urgent Care,38.2,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1072,0.9203,False
USER_0001,SES_115908,2024-11-12,06:00:00,6,False,Austin,TX,Home Improvement,Home Depot,54.08,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.0783,0.9089,False
USER_0001,SES_191965,2024-04-19,07:00:00,7,False,Austin,TX,Home Improvement,Home Depot,38.44,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1055,0.8871,False
USER_0001,SES_881644,2024-04-13,08:00:00,8,True,Austin,TX,Healthcare,Urgent Care,60.43,48.13,0.7498,0.4031,0.2473,0,0.429,13.35,0.6081,0.1244,0.8424,False
USER_0002,SES_638109,2024-12-14,16:00:00,16,True,Houston,TX,Clothing,Nike,67.89,68.24,2.7359,0.1256,0.8868,2,0.2177,11.73,0.5996,0.0368,0.9371,False
USER_0002,SES_473020,2024-07-01,20:00:00,20,False,Houston,TX,Dining,Chipotle,106.26,68.24,2.7359,0.1256,0.8868,2,0.2177,11.73,0.5996,0.23,0.7553,False
USER_0002,SES_302530,2024-11-04,17:00:00,17,False,Houston,TX,Home Improvement,IKEA,81.87,68.24,2.7359,0.1256,0.8868,2,0.2177,11.73,0.5996,0.1049,0.8706,False
USER_0002,SES_177337,2024-01-11,16:00:00,16,False,Houston,TX,Dining,Chipotle,48.48,68.24,2.7359,0.1256,0.8868,2,0.2177,11.73,0.5996,0.1363,0.8625,False
USER_0002,SES_716893,2024-04-04,19:00:00,19,False,Houston,TX,Healthcare,Walgreens,84.74,68.24,2.7359,0.1256,0.8868,2,0.2177,11.73,0.5996,0.1196,0.914,False
USER_0002,SES_458998,2024-10-02,19:00:00,19,False,Houston,TX,Clothing,Nike,93.79,68.24,2.7359,0.1256,0.8868,2,0.2177,11.73,0.5996,0.166,0.7854,False
USER_0002,SES_750558,2024-09-06,16:00:00,16,False,Houston,TX,Dining,Chipotle,52.72,68.24,2.7359,0.1256,0.8868,2,0.2177,11.73,0.5996,0.1146,0.8429,False
